name,LG,cM
SG_8_075,8,273.2584712
SG_8_076,8,280.6941912
SG_8_077,8,281.6480808
SG_8_078,8,282.9481898
SG_8_079,8,283.3013359
SG_8_080,8,283.5618365
SG_8_081,8,283.5645943
SG_8_082,8,287.3897063
SG_8_083,8,293.7065743
SG_8_084,8,294.9257573
SG_8_085,8,295.3518328
SG_8_086,8,296.2244979
SG_8_087,8,296.4949015
SG_8_088,8,296.4991542
SG_8_089,8,297.7658062
SG_8_090,8,302.1898442
SG_8_091,8,304.3494852
SG_8_092,8,305.9192402
SG_8_093,8,312.7602732
SG_8_094,8,321.2200422
SG_8_095,8,327.2950872
SG_8_096,8,333.1713622
SG_8_097,8,333.1718202
SG_8_098,8,335.1498112
SG_8_099,8,337.6013152
SG_8_100,8,342.1907432
SG_8_101,8,344.2162702
SG_8_102,8,344.2166795
SG_8_103,8,347.1317365
SG_8_104,8,364.1744765
SG_8_105,8,382.3792465
SG_8_106,8,386.5823335
SG_8_107,8,393.3429205
SG_8_108,8,402.8806725
SG_8_109,8,411.9685085
SG_8_110,8,419.5765265
SG_8_111,8,429.3419295
SG_8_112,8,435.4709515
SG_8_113,8,437.4810215
SG_8_114,8,437.4812668
SG_8_115,8,438.9315608
SG_8_116,8,440.0767638
SG_8_117,8,440.3647694
SG_8_118,8,440.6231605
SG_8_119,8,441.3804501
SG_8_120,8,441.8883205
SG_8_121,8,441.8885248
SG_8_122,8,444.4349488
SG_8_123,8,449.8237568
SG_8_124,8,453.4617218
SG_8_125,8,459.4545078
SG_8_126,8,464.6980518
SG_8_127,8,465.4563731
SG_8_128,8,466.7184131
SG_8_129,8,467.4209625
SG_8_130,8,468.3387761
SG_8_131,8,468.6425044
SG_8_132,8,469.4822605
SG_8_133,8,470.1311023
SG_8_134,8,472.6091083
SG_8_135,8,474.2410533
SG_8_136,8,478.6779773
SG_8_137,8,484.0594683
SG_8_138,8,487.1891423
SG_8_139,8,487.6340539
SG_8_140,8,491.0099199
SG_8_141,8,491.2687407
SG_8_142,8,491.5317307
SG_8_143,8,491.809424
SG_8_144,8,492.5901464
SG_8_145,8,493.03062
SG_8_146,8,495.177067
SG_8_147,8,497.668138
SG_8_148,8,502.344929
SG_8_149,8,505.658548
SG_8_150,8,506.0342188
SG_8_151,8,506.8130994
SG_8_152,8,507.2849203
SG_8_153,8,507.2850752
SG_8_154,8,507.5186432
SG_8_155,8,508.2430137
SG_8_156,8,508.8344716
SG_8_157,8,510.0835926
SG_8_158,8,512.7558696
SG_8_159,8,515.5045136
SG_8_160,8,519.4429566
SG_8_161,8,522.5228906
SG_8_162,8,525.7727306
SG_8_163,8,527.6344406
SG_8_164,8,529.6995496
SG_8_165,8,530.3222132
SG_8_166,8,530.5760157
SG_8_167,8,532.8750897
SG_8_168,8,538.3263807
SG_8_169,8,549.1079607
SG_8_170,8,556.1699027
SG_8_171,8,560.6038807
SG_8_172,8,561.3364604
SG_8_173,8,561.3367628
SG_8_174,8,561.9290529
SG_8_175,8,568.6200669
SG_8_176,8,578.1487259
SG_8_177,8,585.2685349
SG_8_178,8,593.8588579
SG_9_001,9,0
SG_9_002,9,2.678191
SG_9_003,9,2.678191106
SG_9_004,9,2.678191183
SG_9_005,9,6.960674183
SG_9_006,9,8.001005183
SG_9_007,9,10.15607818
SG_9_008,9,12.50808218
SG_9_009,9,13.07438218
SG_9_010,9,14.61957618
SG_9_011,9,14.61957936
SG_9_012,9,17.76324736
SG_9_013,9,20.51916336
SG_9_014,9,22.10836236
SG_9_015,9,22.88295186
SG_9_016,9,23.57375186
SG_9_017,9,23.94622116
SG_9_018,9,26.40450316
SG_9_019,9,31.09526716
SG_9_020,9,35.75357516
SG_9_021,9,36.03668776
SG_9_022,9,36.28472136
SG_9_023,9,36.28472202
SG_9_024,9,38.26958302
SG_9_025,9,38.90416502
SG_9_026,9,42.99690602
SG_9_027,9,46.04868902
SG_9_028,9,46.84695562
SG_9_029,9,50.60257662
SG_9_030,9,56.39584562
SG_9_031,9,61.77366362
SG_9_032,9,62.93727262
SG_9_033,9,65.19319262
SG_9_034,9,68.52694462
SG_9_035,9,72.65174462
SG_9_036,9,79.49026162
SG_9_037,9,85.17162262
SG_9_038,9,95.68806262
SG_9_039,9,108.1699026
SG_9_040,9,115.4048096
SG_9_041,9,122.2360696
SG_9_042,9,127.2362806
SG_9_043,9,129.4711846
SG_9_044,9,131.0139256
SG_9_045,9,137.5131736
SG_9_046,9,144.1108856
SG_9_047,9,149.1669526
SG_9_048,9,156.4722876
SG_9_049,9,161.8008396
SG_9_050,9,163.3456626
SG_9_051,9,168.3754116
SG_9_052,9,172.7787706
SG_9_053,9,177.1222656
SG_9_054,9,181.6947446
SG_9_055,9,181.9069759
SG_9_056,9,182.1672033
SG_9_057,9,185.9288733
SG_9_058,9,188.1592613
SG_9_059,9,189.1872953
SG_9_060,9,189.4411873
SG_9_061,9,193.3403283
SG_9_062,9,196.6332533
SG_9_063,9,197.8978983
SG_9_064,9,198.3810694
SG_9_065,9,198.3810695
SG_9_066,9,198.3810697
SG_9_067,9,201.8992947
SG_9_068,9,202.7303079
SG_9_069,9,203.9425759
SG_9_070,9,205.2695779
SG_9_071,9,205.2695796
SG_9_072,9,205.6075667
SG_9_073,9,207.6567587
SG_9_074,9,208.211437
SG_9_075,9,208.9105448
SG_9_076,9,209.4034875
SG_9_077,9,209.7139295
SG_9_078,9,210.2094982
SG_9_079,9,210.6835977
SG_9_080,9,211.6141063
SG_9_081,9,213.5748993
SG_9_082,9,213.8627325
SG_9_083,9,214.3348808
SG_9_084,9,215.6625608
SG_9_085,9,216.4704738
SG_9_086,9,216.9045455
SG_9_087,9,222.5576205
SG_9_088,9,228.6090725
SG_9_089,9,235.4889405
SG_9_090,9,237.3707015
SG_9_091,9,248.7669115
SG_9_092,9,261.4293815
SG_9_093,9,264.2777715
SG_9_094,9,269.6992695
SG_9_095,9,273.4960885
SG_9_096,9,275.1810395
SG_9_097,9,279.0303455
SG_9_098,9,282.9935285
SG_9_099,9,285.1011335
SG_9_100,9,286.1592415
SG_9_101,9,288.3239825
SG_9_102,9,290.4891225
SG_9_103,9,292.1849335
SG_9_104,9,298.9622985
SG_9_105,9,306.7386885
SG_9_106,9,311.0185105
SG_9_107,9,315.7286895
SG_9_108,9,316.9880355
SG_9_109,9,318.5245985
SG_9_110,9,319.6069055
SG_9_111,9,320.8890025
SG_9_112,9,321.3391997
SG_9_113,9,321.5914686
SG_9_114,9,321.8877675
SG_9_115,9,324.8439185
SG_9_116,9,325.6322104
SG_9_117,9,325.9213551
SG_9_118,9,326.9678021
SG_9_119,9,327.5341155
SG_9_120,9,328.6933295
SG_9_121,9,330.3111425
SG_9_122,9,330.3111426
SG_9_123,9,330.3111465
SG_9_124,9,330.3711721
SG_9_125,9,330.3711722
SG_9_126,9,330.8512471
SG_9_127,9,331.3280021
SG_9_128,9,333.3830831
SG_9_129,9,333.8704864
SG_9_130,9,334.3774057
SG_9_131,9,334.3774058
SG_9_132,9,337.9818788
SG_9_133,9,339.9166208
SG_9_134,9,340.2192778
SG_9_135,9,340.3368451
SG_9_136,9,340.6377489
SG_9_137,9,341.6918639
SG_9_138,9,342.8593139
SG_9_139,9,342.8593139
SG_9_140,9,342.859314
SG_9_141,9,343.1152964
SG_9_142,9,343.369486
SG_9_143,9,343.6113203
SG_9_144,9,344.1191713
SG_9_145,9,344.9031737
SG_9_146,9,345.1763389
SG_9_147,9,345.1763389
SG_9_148,9,346.2265979
SG_9_149,9,347.9786409
SG_9_150,9,350.0967269
SG_9_151,9,351.8874129
SG_9_152,9,352.8580616
SG_9_153,9,353.2879461
SG_9_154,9,353.7274836
SG_9_155,9,353.7274837
SG_9_156,9,354.0027097
SG_9_157,9,355.8792227
SG_9_158,9,357.6694437
SG_9_159,9,359.4233827
SG_9_160,9,360.7436297
SG_9_161,9,363.2963987
SG_9_162,9,365.0539437
SG_9_163,9,367.9748727
SG_9_164,9,372.2586547
SG_9_165,9,374.3363977
SG_9_166,9,377.4714847
SG_9_167,9,380.4620997
SG_9_168,9,382.9843237
SG_9_169,9,383.602255
SG_9_170,9,386.755835
SG_9_171,9,388.279053
SG_9_172,9,389.1998295
SG_9_173,9,390.9132775
SG_9_174,9,393.0072085
SG_9_175,9,396.3456185
SG_9_176,9,396.973734
SG_9_177,9,397.7918546
SG_9_178,9,400.6370296
SG_9_179,9,403.3218326
SG_9_180,9,404.8383936
SG_9_181,9,407.1829726
SG_9_182,9,411.9541726
SG_9_183,9,417.7191646
SG_9_184,9,418.0464649
SG_9_185,9,422.4124609
SG_9_186,9,428.8527099
SG_9_187,9,433.0736669
SG_9_188,9,439.6243529
SG_9_189,9,444.5574409
SG_9_190,9,448.4134419
SG_10_001,10,0
SG_10_002,10,0.6665018
SG_10_003,10,0.9175364
SG_10_004,10,1.7104296
SG_10_005,10,5.8039106
SG_10_006,10,9.1702106
SG_10_007,10,10.4777256
SG_10_008,10,11.7751386
SG_10_009,10,13.3681426
SG_10_010,10,13.6972212
SG_10_011,10,13.9523958
SG_10_012,10,15.7055028
SG_10_013,10,16.1598768
SG_10_014,10,16.9264168
SG_10_015,10,18.3120658
SG_10_016,10,19.6773878
SG_10_017,10,21.1485228
SG_10_018,10,22.9000608
SG_10_019,10,24.3624528
SG_10_020,10,25.7029158
SG_10_021,10,31.0938168
SG_10_022,10,36.5148838
SG_10_023,10,37.5616558
SG_10_024,10,39.0427088
SG_10_025,10,40.6660538
SG_10_026,10,41.4461116
SG_10_027,10,43.1205576
SG_10_028,10,43.4354709
SG_10_029,10,45.4657159
SG_10_030,10,49.2576229
SG_10_031,10,51.2441209
SG_10_032,10,53.5770079
SG_10_033,10,54.4146967
SG_10_034,10,54.4146967
SG_10_035,10,54.8385375
SG_10_036,10,55.7316001
SG_10_037,10,56.5319664
SG_10_038,10,57.6262394
SG_10_039,10,58.7228594
SG_10_040,10,60.0800744
SG_10_041,10,61.3361474
SG_10_042,10,62.5227474
SG_10_043,10,62.8249309
SG_10_044,10,64.4857309
SG_10_045,10,66.2825989
SG_10_046,10,69.1664809
SG_10_047,10,70.2025879
SG_10_048,10,73.2406199
SG_10_049,10,74.8168939
SG_10_050,10,75.1849843
SG_10_051,10,75.6729155
SG_10_052,10,76.3070461
SG_10_053,10,80.0394411
SG_10_054,10,83.0476961
SG_10_055,10,83.5101941
SG_10_056,10,88.7532791
SG_10_057,10,88.9874085
SG_10_058,10,89.4400485
SG_10_059,10,92.5725805
SG_10_060,10,97.1111245
SG_10_061,10,97.1111245
SG_10_062,10,97.3689944
SG_10_063,10,98.6128894
SG_10_064,10,99.8581954
SG_10_065,10,100.1132812
SG_10_066,10,100.1132812
SG_10_067,10,100.6423053
SG_10_068,10,102.4288703
SG_10_069,10,104.3416033
SG_10_070,10,108.6635943
SG_10_071,10,109.1608494
SG_10_072,10,109.1608494
SG_10_073,10,113.0716254
SG_10_074,10,116.8056674
SG_10_075,10,117.9866584
SG_10_076,10,121.5802474
SG_10_077,10,124.3751014
SG_10_078,10,130.8235594
SG_10_079,10,137.7040794
SG_10_080,10,143.6936364
SG_10_081,10,144.7863234
SG_10_082,10,146.1615024
SG_10_083,10,148.8920114
SG_10_084,10,148.8920114
SG_10_085,10,148.8920114
SG_10_086,10,151.1117984
SG_10_087,10,152.2464234
SG_10_088,10,152.6117204
SG_10_089,10,154.7319914
SG_10_090,10,155.8076184
SG_10_091,10,159.0316984
SG_10_092,10,159.9800858
SG_10_093,10,160.6439293
SG_10_094,10,161.9980733
SG_10_095,10,163.7161653
SG_10_096,10,164.6073841
SG_10_097,10,165.4528371
SG_10_098,10,166.6547131
SG_10_099,10,167.2258796
SG_10_100,10,167.4727333
SG_10_101,10,167.8238587
SG_10_102,10,169.0171137
SG_10_103,10,169.5116619
SG_10_104,10,173.5172969
SG_10_105,10,176.6427079
SG_10_106,10,177.6152517
SG_10_107,10,178.5913002
SG_10_108,10,179.4246087
SG_10_109,10,180.3784796
SG_10_110,10,182.1446586
SG_10_111,10,186.2344306
SG_10_112,10,191.3908506
SG_10_113,10,194.3950256
SG_10_114,10,197.3916136
SG_10_115,10,208.4866736
SG_10_116,10,222.6422736
SG_10_117,10,225.1269366
SG_10_118,10,227.1166486
SG_10_119,10,229.7378786
SG_10_120,10,233.8006606
SG_11_001,11,0
SG_11_002,11,3.249132
SG_11_003,11,5.289898
SG_11_004,11,6.624451
SG_11_005,11,15.839543
SG_11_006,11,23.540229
SG_11_007,11,25.689733
SG_11_008,11,26.6781697
SG_11_009,11,28.8385837
SG_11_010,11,31.4976587
SG_11_011,11,33.7528577
SG_11_012,11,34.0238555
SG_11_013,11,35.1881925
SG_11_014,11,35.5979448
SG_11_015,11,39.2794578
SG_11_016,11,44.1982898
SG_11_017,11,45.6320428
SG_11_018,11,48.0896738
SG_11_019,11,54.3092778
SG_11_020,11,55.3703678
SG_11_021,11,60.1152348
SG_11_022,11,64.0201078
SG_11_023,11,73.3389418
SG_11_024,11,82.7325918
SG_11_025,11,89.8067568
SG_11_026,11,89.80717018
SG_11_027,11,89.8075796
SG_11_028,11,89.80798671
SG_11_029,11,91.68658871
SG_11_030,11,92.82285871
SG_11_031,11,94.75708071
SG_11_032,11,94.75748992
SG_11_033,11,95.00858942
SG_11_034,11,96.44281542
SG_11_035,11,97.16322672
SG_11_036,11,97.73568242
SG_11_037,11,98.80139142
SG_11_038,11,100.4518754
SG_11_039,11,104.6796994
SG_11_040,11,107.2068544
SG_11_041,11,113.0487904
SG_11_042,11,116.5799904
SG_11_043,11,116.7767135
SG_11_044,11,118.1247615
SG_11_045,11,122.5903295
SG_11_046,11,131.0423615
SG_11_047,11,137.6649535
SG_11_048,11,138.1425707
SG_11_049,11,139.9180047
SG_11_050,11,142.8563427
SG_11_051,11,144.1484147
SG_11_052,11,145.7034017
SG_11_053,11,147.4832837
SG_11_054,11,148.3174523
SG_11_055,11,149.3251293
SG_11_056,11,149.3257348
SG_11_057,11,149.4639444
SG_11_058,11,150.7563844
SG_11_059,11,151.7254827
SG_11_060,11,153.6995997
SG_11_061,11,155.7226157
SG_11_062,11,159.5011797
SG_11_063,11,162.9312867
SG_11_064,11,163.8557831
SG_11_065,11,164.6754344
SG_11_066,11,165.2767395
SG_11_067,11,167.1649435
SG_11_068,11,167.1652984
SG_11_069,11,167.4765975
SG_11_070,11,168.8022195
SG_11_071,11,171.0977075
SG_11_072,11,172.8428425
SG_11_073,11,173.3037766
SG_11_074,11,173.5508904
SG_11_075,11,173.9578022
SG_11_076,11,174.6260714
SG_11_077,11,176.0947934
SG_11_078,11,177.1824394
SG_11_079,11,177.3850766
SG_11_080,11,177.6931055
SG_11_081,11,178.7814735
SG_11_082,11,180.7876205
SG_11_083,11,183.1096035
SG_11_084,11,183.4983464
SG_11_085,11,183.4987698
SG_11_086,11,183.7267186
SG_11_087,11,184.0512065
SG_11_088,11,185.2924085
SG_11_089,11,189.5068885
SG_11_090,11,193.6684525
SG_11_091,11,195.1241235
SG_11_092,11,196.6729775
SG_11_093,11,196.6734778
SG_11_094,11,196.6751041
SG_11_095,11,197.021959
SG_11_096,11,198.645985
SG_11_097,11,200.255569
SG_11_098,11,201.470445
SG_11_099,11,201.7595759
SG_11_100,11,202.7700079
SG_11_101,11,203.8875349
SG_11_102,11,204.5429854
SG_11_103,11,210.9810364
SG_11_104,11,216.3775954
SG_11_105,11,218.6199834
SG_11_106,11,224.3399394
SG_11_107,11,230.3480834
SG_11_108,11,234.5940684
SG_11_109,11,242.8864354
SG_11_110,11,252.0165364
SG_11_111,11,257.7444244
SG_11_112,11,257.9807467
SG_11_113,11,258.9888167
SG_11_114,11,260.5198217
SG_11_115,11,260.520432
SG_11_116,11,260.7728564
SG_11_117,11,261.5475321
SG_11_118,11,262.5862291
SG_11_119,11,262.5876612
SG_11_120,11,265.3457002
SG_11_121,11,268.5565582
SG_11_122,11,275.0973402
SG_11_123,11,283.5332932
SG_11_124,11,285.6719452
SG_11_125,11,286.0708738
SG_11_126,11,286.0713479
SG_11_127,11,289.8293459
SG_11_128,11,295.0111409
SG_11_129,11,296.2698669
SG_11_130,11,299.5080519
SG_11_131,11,302.0033659
SG_11_132,11,303.1544939
SG_11_133,11,304.0644018
SG_11_134,11,305.5287758
SG_11_135,11,308.5056558
SG_11_136,11,312.6680698
SG_11_137,11,314.4994598
SG_11_138,11,315.4610425
SG_11_139,11,317.4005235
SG_11_140,11,319.1014695
SG_11_141,11,321.7802835
SG_11_142,11,322.1364687
SG_11_143,11,324.6528177
SG_11_144,11,327.0625277
SG_11_145,11,331.9647607
SG_11_146,11,336.2380427
SG_11_147,11,337.6054467
SG_11_148,11,338.254543
SG_11_149,11,340.051496
SG_11_150,11,341.07971
SG_11_151,11,341.3301727
SG_11_152,11,342.0968262
SG_11_153,11,342.6028916
SG_11_154,11,342.6033521
SG_11_155,11,344.2986811
SG_11_156,11,346.1531091
SG_11_157,11,349.1323071
SG_11_158,11,349.1445907
SG_11_159,11,349.4157326
SG_11_160,11,350.6823536
SG_11_161,11,351.0090173
SG_11_162,11,352.1428673
SG_11_163,11,353.0261475
SG_11_164,11,353.4782468
SG_11_165,11,354.3367191
SG_11_166,11,354.3373177
SG_11_167,11,355.1876245
SG_11_168,11,356.4420765
SG_11_169,11,360.0361945
SG_11_170,11,366.4831255
SG_11_171,11,367.9870755
SG_11_172,11,369.3408475
SG_11_173,11,369.5855013
SG_11_174,11,369.5859244
SG_11_175,11,371.1105074
SG_11_176,11,374.1018444
SG_11_177,11,385.9614044
SG_11_178,11,397.1167044
SG_11_179,11,398.4226544
SG_11_180,11,401.9895934
SG_11_181,11,407.0426544
SG_11_182,11,410.7713364
SG_11_183,11,413.4153814
SG_11_184,11,416.5198264
SG_11_185,11,419.1458074
SG_11_186,11,419.901692
SG_11_187,11,422.626788
SG_11_188,11,425.641761
SG_11_189,11,425.8406569
SG_11_190,11,426.3773099
SG_11_191,11,427.7697959
SG_11_192,11,429.0580499
SG_11_193,11,429.058631
SG_11_194,11,429.7840968
SG_11_195,11,430.7251478
SG_11_196,11,432.8492898
SG_11_197,11,436.4627038
SG_11_198,11,440.1187548
SG_11_199,11,441.8228258
SG_11_200,11,443.9900468
SG_11_201,11,450.3379238
SG_11_202,11,453.2491998
SG_11_203,11,456.7330648
SG_11_204,11,458.6587498
SG_11_205,11,464.9157088
SG_12_001,12,0
SG_12_002,12,9.995344
SG_12_003,12,15.425915
SG_12_004,12,22.090172
SG_12_005,12,32.226822
SG_12_006,12,40.312433
SG_12_007,12,45.83617
SG_12_008,12,50.069017
SG_12_009,12,50.6999721
SG_12_010,12,50.69998344
SG_12_011,12,50.70002624
SG_12_012,12,51.31587684
SG_12_013,12,51.75324134
SG_12_014,12,51.99730994
SG_12_015,12,53.16965394
SG_12_016,12,53.59365554
SG_12_017,12,53.59365842
SG_12_018,12,53.84833822
SG_12_019,12,54.06924082
SG_12_020,12,55.32806082
SG_12_021,12,55.96884562
SG_12_022,12,56.94937882
SG_12_023,12,57.71057082
SG_12_024,12,58.02415372
SG_12_025,12,58.02415673
SG_12_026,12,58.88472853
SG_12_027,12,59.30721713
SG_12_028,12,61.34512613
SG_12_029,12,63.56065813
SG_12_030,12,64.64512513
SG_12_031,12,67.54422513
SG_12_032,12,70.55470613
SG_12_033,12,71.44057873
SG_12_034,12,72.21556203
SG_12_035,12,73.25370203
SG_12_036,12,73.25373802
SG_12_037,12,76.12418702
SG_12_038,12,78.51695202
SG_12_039,12,78.74418162
SG_12_040,12,80.11373662
SG_12_041,12,84.00960262
SG_12_042,12,87.76561562
SG_12_043,12,87.76561886
SG_12_044,12,87.7656225
SG_12_045,12,88.6439246
SG_12_046,12,90.3029746
SG_12_047,12,91.4335966
SG_12_048,12,92.5788516
SG_12_049,12,93.1000442
SG_12_050,12,93.9137719
SG_12_051,12,94.2156963
SG_12_052,12,96.5606063
SG_12_053,12,98.8553143
SG_12_054,12,99.4549034
SG_12_055,12,101.2412074
SG_12_056,12,103.8445814
SG_12_057,12,109.5717124
SG_12_058,12,115.5667474
SG_12_059,12,119.4232444
SG_12_060,12,119.6801723
SG_12_061,12,120.6938473
SG_12_062,12,120.6938505
SG_12_063,12,120.6938534
SG_12_064,12,120.9073452
SG_12_065,12,121.6312269
SG_12_066,12,122.3957114
SG_12_067,12,122.9040195
SG_12_068,12,122.904043
SG_12_069,12,123.923566
SG_12_070,12,124.6754996
SG_12_071,12,125.2222959
SG_12_072,12,125.7100277
SG_12_073,12,126.7463647
SG_12_074,12,126.7496841
SG_12_075,12,127.0254551
SG_12_076,12,127.2616607
SG_12_077,12,127.5166412
SG_12_078,12,127.8778322
SG_12_079,12,129.2669822
SG_12_080,12,130.4724532
SG_12_081,12,130.7253077
SG_12_082,12,130.7253136
SG_12_083,12,130.7253169
SG_12_084,12,131.2261587
SG_12_085,12,132.9430237
SG_12_086,12,135.0784787
SG_12_087,12,135.7370523
SG_12_088,12,137.8133413
SG_12_089,12,139.9484143
SG_12_090,12,141.6557683
SG_12_091,12,141.655773
SG_12_092,12,141.6557757
SG_12_093,12,141.6557787
SG_12_094,12,146.5640527
SG_12_095,12,157.7643527
SG_12_096,12,166.8624747
SG_12_097,12,167.3435698
SG_12_098,12,167.8446857
SG_12_099,12,169.8226627
SG_12_100,12,170.446735
SG_12_101,12,170.9552432
SG_12_102,12,170.9552497
SG_12_103,12,172.0889107
SG_12_104,12,172.7863043
SG_12_105,12,172.9448769
SG_12_106,12,173.3935235
SG_12_107,12,176.5566535
SG_12_108,12,185.3205235
SG_12_109,12,190.7987195
SG_12_110,12,194.9375265
SG_12_111,12,195.5569706
SG_12_112,12,195.9325477
SG_12_113,12,198.6368417
SG_12_114,12,201.6241667
SG_12_115,12,203.9071757
SG_12_116,12,209.4939197
SG_12_117,12,217.0688477
SG_12_118,12,224.1732017
SG_12_119,12,228.8046427
SG_12_120,12,231.3865227
SG_12_121,12,232.8892107
SG_12_122,12,240.8762517
SG_12_123,12,248.6027317
SG_12_124,12,252.3889107
SG_12_125,12,253.7683117
SG_12_126,12,254.8028597
SG_12_127,12,256.9318767
SG_12_128,12,259.4058757
SG_12_129,12,263.2231687
SG_12_130,12,267.5119227
SG_12_131,12,268.8807897
SG_12_132,12,269.7469933
SG_12_133,12,272.4098023
SG_12_134,12,285.1635223
SG_12_135,12,297.8920723
SG_12_136,12,307.0161513
SG_12_137,12,307.9181726
SG_12_138,12,307.918176
SG_12_139,12,307.9181814
SG_12_140,12,307.9181919
SG_12_141,12,307.9181948
SG_12_142,12,312.9992528
SG_12_143,12,318.1091098
SG_12_144,12,318.9287875
SG_12_145,12,323.3929365
SG_12_146,12,327.4817485
SG_12_147,12,327.4852685
SG_12_148,12,331.0333955
SG_12_149,12,334.5921915
SG_12_150,12,334.5921985
SG_12_151,12,335.6086515
SG_12_152,12,337.1534665
SG_12_153,12,339.2221845
SG_12_154,12,339.6890405
SG_12_155,12,341.4258865
SG_12_156,12,341.4258933
SG_12_157,12,343.3077783
SG_12_158,12,343.4494974
SG_12_159,12,343.4495004
SG_12_160,12,345.5224694
SG_12_161,12,346.0898731
SG_12_162,12,346.7207011
SG_12_163,12,349.0408191
SG_12_164,12,351.6097251
SG_12_165,12,354.5578621
SG_12_166,12,358.8104211
SG_12_167,12,358.8104572
SG_12_168,12,359.3113563
SG_12_169,12,359.3113604
SG_12_170,12,359.3113642
SG_12_171,12,361.0810002
SG_12_172,12,362.8551152
SG_12_173,12,362.8584546
SG_12_174,12,364.6119536
SG_12_175,12,368.1577536
SG_12_176,12,368.4034301
SG_12_177,12,369.0377602
SG_12_178,12,369.0377639
SG_12_179,12,371.4721079
SG_12_180,12,372.7236809
SG_12_181,12,373.035972
SG_12_182,12,373.0359763
SG_12_183,12,373.0359801
SG_12_184,12,373.7301231
SG_12_185,12,375.8947971
SG_12_186,12,378.2116231
SG_12_187,12,394.4666031
SG_12_188,12,409.9005831
SG_12_189,12,416.2635871
SG_12_190,12,423.2656431
SG_12_191,12,431.7619221
SG_12_192,12,436.7668751
SG_12_193,12,437.0196115
SG_12_194,12,437.2414382
SG_12_195,12,441.8084162
SG_12_196,12,447.6172862
SG_12_197,12,450.4673092
SG_12_198,12,451.0331145
SG_12_199,12,451.5505389
SG_12_200,12,451.8027419
SG_12_201,12,452.544622
SG_12_202,12,453.550097
SG_12_203,12,454.570897
SG_12_204,12,455.095264
SG_12_205,12,456.394861
SG_12_206,12,456.3948902
SG_12_207,12,456.6499289
SG_12_208,12,457.4401958
SG_12_209,12,458.2290103
SG_12_210,12,459.7771083
SG_12_211,12,461.9325503
SG_12_212,12,463.5646563
SG_12_213,12,467.6416953
SG_12_214,12,469.8780163
SG_12_215,12,470.7164677
SG_12_216,12,470.9543801
SG_12_217,12,475.5360801
SG_12_218,12,480.1196451
SG_12_219,12,482.9671741
SG_12_220,12,485.6606341
SG_12_221,12,486.5989692
SG_12_222,12,487.0333691
SG_12_223,12,487.6224278
SG_12_224,12,488.5074252
SG_12_225,12,492.3268392
SG_12_226,12,496.2432912
SG_12_227,12,498.9578072
SG_12_228,12,500.5544152
SG_12_229,12,502.1193172
SG_12_230,12,504.3834312
SG_12_231,12,505.0979045
SG_12_232,12,506.9299365
SG_12_233,12,508.0012195
SG_12_234,12,509.3041975
SG_12_235,12,510.5856315
SG_12_236,12,512.4428815
SG_12_237,12,515.4787765
SG_12_238,12,515.9382692
SG_12_239,12,516.621274
SG_12_240,12,516.941605
SG_13_001,13,0
SG_13_002,13,0.000106876
SG_13_003,13,0.257475276
SG_13_004,13,0.501058976
SG_13_005,13,0.501063342
SG_13_006,13,0.50106701
SG_13_007,13,1.19380931
SG_13_008,13,3.82599031
SG_13_009,13,5.51714231
SG_13_010,13,9.65002931
SG_13_011,13,14.37842531
SG_13_012,13,17.99645931
SG_13_013,13,18.46294961
SG_13_014,13,21.27114661
SG_13_015,13,24.10555861
SG_13_016,13,25.67472561
SG_13_017,13,26.46366781
SG_13_018,13,27.88188981
SG_13_019,13,28.76268511
SG_13_020,13,30.72269411
SG_13_021,13,32.77657811
SG_13_022,13,35.83537311
SG_13_023,13,37.89501611
SG_13_024,13,38.91138411
SG_13_025,13,43.36417211
SG_13_026,13,44.93204311
SG_13_027,13,45.46263881
SG_13_028,13,47.44084481
SG_13_029,13,48.01516851
SG_13_030,13,49.25364351
SG_13_031,13,52.08038851
SG_13_032,13,52.52631431
SG_13_033,13,52.52632507
SG_13_034,13,53.01591647
SG_13_035,13,56.03506247
SG_13_036,13,61.40370747
SG_13_037,13,68.52556747
SG_13_038,13,77.35469447
SG_13_039,13,78.15574107
SG_13_040,13,79.41544907
SG_13_041,13,80.60462507
SG_13_042,13,81.96097307
SG_13_043,13,84.93456607
SG_13_044,13,87.92402407
SG_13_045,13,92.22538407
SG_13_046,13,92.69555947
SG_13_047,13,95.47601247
SG_13_048,13,104.3126775
SG_13_049,13,113.8229055
SG_13_050,13,116.9566815
SG_13_051,13,121.1052355
SG_13_052,13,124.3386065
SG_13_053,13,124.3391342
SG_13_054,13,128.6727342
SG_13_055,13,132.6696512
SG_13_056,13,133.0466239
SG_13_057,13,133.0466304
SG_13_058,13,133.3247092
SG_13_059,13,134.3772352
SG_13_060,13,135.1000201
SG_13_061,13,136.8294871
SG_13_062,13,139.1734011
SG_13_063,13,140.4249171
SG_13_064,13,141.6880931
SG_13_065,13,143.2341621
SG_13_066,13,143.2341673
SG_13_067,13,143.2341723
SG_13_068,13,144.8095483
SG_13_069,13,148.8778313
SG_13_070,13,149.747176
SG_13_071,13,149.8792413
SG_13_072,13,149.8792464
SG_13_073,13,149.879251
SG_13_074,13,151.146992
SG_13_075,13,159.618951
SG_13_076,13,164.154966
SG_13_077,13,165.1250259
SG_13_078,13,165.9948563
